**********
id, artist_name
784469, Young Summer
985132, İlhan Şeşen
742019, Nytron
762151, Sweater Beats
745003,  Alvita 
806218, Diamond Pistols
41038, Özgün
789025,  jay karama
37713, 维克多.崔
965002,  Coin Banks
777041,  Toygar Ikl
50515, Busy Signal
1120045, 8 Dawn Music 
973043,  Icon Audio 
1094074, Trollphace
180030, Kryder
956028, GAWTBASS
911026,  Oceaan 
774125,  TheBiocide
976215,  Sara Jackson-Holman 
964137,  Ömür Gedik
986178,  Ibeyi
753033, Audiotricz
756117, Баста
911004, Владимир Трошин
896378,  Marc Lawrence
41092, 奥列格.波古今
-----------------------------------------------
46487, Adele
72724, Rihanna
56598, Ellie Goulding
50934, Carly Rae Jepsen
44266, Taylor Swift
48161, Ariana Grande
62888, Katy Perry
46490, Avril Lavigne
66212, Lana Del Rey
69173, Meghan Trainor
70183, Nicki Minaj
62885, Kelly Clarkson
64147, Lady Gaga
50890, Colbie Caillat
63901, Kesha
62662, Jessie J
74625, Sia
48436, Beyoncé
140196, Selena Gomez
48432, Britney Spears
70821, P!nk
904046, Jess Glynne
66355, Mariah Carey
64143, Lenka
66361, Miley Cyrus
60351, Ingrid Michaelson
74801, Skylar Grey
55469, Diana Boncheva
69270, Madilyn Bailey
60906, Iggy Azalea
63943, Kim Taylor
53092, Charli XCX
900106, Zella Day
59177, Gwyneth Paltrow
60923, Jewel
46493, A Fine Frenzy
50893, Celine Dion
62899, Kate Havnevik
53236, Demi Lovato
74518, Rachel Platten
50892, Christina Aguilera
55454, Dia Frampton
863042, Jasmine Thompson
784001, Lorde
53235, Dido
60932, Jennifer Lopez
768065, Tove Lo
74681, Sofia Jannok
66225, Lindsey Stirling
64150, Leona Lewis
84061, Whitney Houston
908180, Bea Miller
55520, Enya
64146, Lily Allen
783150, MØ
74616, Sarah Connor
72726, Russian Red
66364, Madonna
64036, Kimbra
47881, Amy Diamond
72720, Rachael Yamagata
77894, Shahzoda
74623, Shakira
60841, Idina Menzel
50403, Birdy
53326, Diane Birch
61656, Janelle Monáe
60848, Inna
66346, Maria Arredondo
60879, Ina
46489, Alicia Keys
854363, Phoebe Ryan
74618, Sarah Brightman
1074089, Alessia Cara
52979, Christina Perri
57223, Fefe Dobson
74738, Samantha Jade
756064, Angie Miller
817087, Emma Stevens
69320, Norah Jones
68968, Markéta Irglová
59238, Hélène Rolles
48152, Alyssa Reid
72722, Regina Spektor
84836, Yael Naim
59153, Giulia
64145, Lene Marlin
74592, Rachel Taylor
1015070, Kate Linn
64076, Katie Sky
46488, Amy Winehouse
83218, Tiffany Alvord
45221, Tinashé
74575, Rita Ora
804011, Laura Welsh
964321, Halsey
66124, Lainey Lou
52945, Caro Emerald
1050119, Louisa Wendorff
193221, Veela
-----------------------------------------------
50893, Celine Dion
854215,  Taylor Davis 
73708, 波丹.尤莉娅
900145, Kiesza
46514, 阿尔苏
66391, Maksim
896584,  Madeline Juno
806080,  Ziynet Sali
53101, 索格狄安娜
941001,  ONUKA
905145,  Niykee Heaton 
736134,  TWRK
896136,  Seinabo Sey 
1051033, Elouiz
47958, Ani Lorak
1043007, İzel
820099,  Andreea D
56375, Élodie Frégé
48135, 阿拉.普加乔娃
1033018, Juicy M
85424, 213
50702, 瓦列利娅
85287, 8mm
1180095, ЭММА М
981206, Supermans Feinde
50983, 尤丽娅.萨维切娃
1085101, Юлианна Караулова 
1078165,  Alex Newell 
1025001,  Dotter 
85319, 112
85441, 3X Krazy
964011, 3LOGY
740170,  Misha Mishenko
973030,  Allie X
1058203, Mélanie René
201130, Aruna
905094,  Nolita
783407, $hinTo
980149, Prinnie
1089012,  Jennifer Lawrence 
744229,  ethernity
742043,  Judith Hill 
1087769,  Susan Calloway 
85308, 2 Live Crew
1082030, Юлия Ковальчук
68884, Марта
85311, 3LW
824116, Maite Perroni
906004, Вера Брежнева
85486, 3rd Storee
789692,  Linda Hesse
85496, Полина Гагарина
966096,  Loretta
1181449, Devon Baldwin
712115,  Chipzel
818298, Mary L.
84942, Øystein Sevåg
238334, Dame Moura Lympany
48026, ANIKO Dala
1089141,  Nirvana 
1156188, Елена Темникова
1005009,  Jannika B
85265, Zemfira
851528, Kaj.
196245, Rapsody
1038019, Bella Ferraro
56775, Елена Ваенга
737331,  Amy Whitcomb 
963554,  Anna Kokkonen 
736137,  Amber Carrington
85290, 27
1115201,  Maa Vue
60881, Áine Minogue
1078013,  Sahara Beck
935212,  Salt Ashes
737023,  Ginger
1137205, Viola Martinsson
955248,  Pennybirdrabbit
56657, エリーシャ・ラヴァーン
60335, Natali
737272,  Karol Conka
85333, 13th Floor Elevators
1047052,  Kelly Donovan
139851, Marlene
860921, Ümran Aktas
963130,  Jula 
83263, Таисия Повалий
248149, Alina Ibragimova
85288, 39 Steps
70796, Ólöf Arnalds
828108, Eliane Amherd
210346, Seekae
741155,  St!ler 
85355, 2 Brothers on the 4th Floor
85370, 16B
992003,  Anlora
394554, Izler
53144, Селина Плейс
1038018,  Ashleigh Ashton 
374640, La Fleur
-----------------------------------------------
96266, Maroon 5
89365, Coldplay
56782, Fall Out Boy
98105, OneRepublic
102714, Two Steps From Hell
98351, One Direction
94779, Imagine Dragons
45839, Westlife
95439, Linkin Park
87066, Audio Machine
40859, Owl City
97516, Nightwish
835002, Hillsong Young And Free
86862, Anthem Lights
103121, The Downtown Fiction
102028, The Script
93187, Green Day
70840, Passenger
105618, X-Ray Dog
101988, The Beatles
783190, Steerner
55350, Deep Side
88149, 班得瑞
93186, Groove Coverage
95456, Lady Antebellum
754010, Clean Bandit
88146, Black Eyed Peas
96309, Major Lazer
840899, Rixton
